EVENT,MATCH,ROUND,HALF,POSS,TEAM,OPP,SOURCE,START,END,LOST,SOURCE NOTE,LOST NOTE
PE7s,2,Pool,1,8,CAN,SCO,PK,9,10,PEN,PK: diving over,PEN: bc not releasing
PE7s,2,Pool,1,9,SCO,CAN,PK,6,15,Tackled to touch,PK: bc not releasing,
PE7s,2,Pool,1,10,CAN,SCO,Line out,1,1,PEN,,PEN: bc not releasing
PE7s,2,Pool,1,11,SCO,CAN,PK,15,13,TRY,PK: bc not releasing,
PE7s,2,Pool,2,12,SCO,CAN,FK,8,11,HE,FK: restart not 10 by kicking team,HE: fwd pass
PE7s,2,Pool,2,13,CAN,SCO,Scrum,5,4,HE,Scrum: fwd pass,HE: lost fwd in tackle
PE7s,2,Pool,2,14,SCO,CAN,Scrum,12,14,PEN,Scrum: lost fwd in tackle,PEN: hands in the ruck
PE7s,2,Pool,2,15,CAN,SCO,PK,2,14,TRY,PK: hands in the ruck,TRY: converted
PE7s,2,Pool,2,16,CAN,SCO,Scrum,11,11,PEN,Scrum: restart knocked by receiving team,PEN: bc not releasing
PE7s,2,Pool,2,17,SCO,CAN,PK,5,13,TRY,PK: bc not releasing,
PE7s,3,Pool,1,1,POR,AUS,Restart,5,7,Intercepted,,Intercept: pop from ground
PE7s,3,Pool,1,2,AUS,POR,Intercept,9,14,Counter ruck,Intercept: pop from ground,Counter ruck: ball uncovered
PE7s,3,Pool,1,3,POR,AUS,Counter ruck,2,14,TRY,Counter ruck: ball uncovered,TRY: converted
PE7s,3,Pool,1,4,AUS,POR,Restart,5,14,TRY,,TRY: converted
PE7s,3,Pool,1,5,POR,AUS,Restart,4,14,TRY,,TRY: converted
PE7s,3,Pool,1,6,POR,AUS,Scrum,11,8,HE,Scrum: restart knocked by receiving team,HE: fwd pass
PE7s,3,Pool,1,7,AUS,POR,Scrum,8,13,TRY,Scrum: fwd pass,
PE7s,3,Pool,2,8,AUS,POR,Restart,5,13,TRY,,TRY: converted
PE7s,3,Pool,2,9,AUS,POR,Reclaim,8,15,TRY,,TRY: converted
PE7s,3,Pool,2,10,AUS,POR,Reclaim,10,15,HE,,HE: knock on
PE7s,3,Pool,2,11,POR,AUS,Scrum,1,14,TRY,Scrum: knock on,TRY: converted
PE7s,3,Pool,2,12,AUS,POR,Restart,5,14,TRY,,TRY: converted
PE7s,3,Pool,2,13,POR,AUS,Restart,3,1,Tackled in goal,,
PE7s,4,Pool,1,1,ARG,ZIM,Reclaim,8,13,TRY,,
PE7s,4,Pool,1,2,ARG,ZIM,Reclaim,8,14,Intercepted,,
PE7s,4,Pool,1,3,ZIM,ARG,Intercept,2,1,HE,,HE: ball thrown to touch
PE7s,4,Pool,1,4,ARG,ZIM,Line out,15,15,Line out stolen,Line out: ball thrown to touch,
PE7s,4,Pool,1,5,ZIM,ARG,Line out steal,1,4,HE,,HE: ball knocked to touch
PE7s,4,Pool,1,6,ARG,ZIM,Scrum,12,14,TRY,Scrum: knock on,TRY: converted
PE7s,4,Pool,1,7,ZIM,ARG,FK,8,11,HE,FK: restart direct to touch by kicking team,HE: lost fwd in tackle
PE7s,4,Pool,1,8,ARG,ZIM,Scrum,5,14,TRY,Scrum: lost fwd in tackle,TRY: converted
PE7s,4,Pool,2,9,ARG,ZIM,Line out,6,14,TRY,Line out: restart lost to touch by receiving team,TRY: converted
PE7s,4,Pool,2,10,ARG,ZIM,Reclaim,12,15,TRY,,
PE7s,4,Pool,2,11,ARG,ZIM,Reclaim,9,8,PEN,,PEN: bc not releasing
PE7s,4,Pool,2,12,ZIM,ARG,PK,8,13,TRY,PK: bc not releasing,
PE7s,4,Pool,2,13,ZIM,ARG,Reclaim,10,7,Tackled to touch,,
PE7s,4,Pool,2,14,ARG,ZIM,Line out,9,8,PEN,,PEN: bc not releasing
PE7s,4,Pool,2,15,ZIM,ARG,PK,8,8,Intercepted,PK: bc not releasing,
PE7s,4,Pool,2,16,ARG,ZIM,Intercept,9,7,Counter ruck,,
PE7s,4,Pool,2,17,ZIM,ARG,Counter ruck,9,2,Kick,,
PE7s,4,Pool,2,18,ARG,ZIM,Kick,8,5,Kicked to touch,,
PE7s,5,Pool,1,1,SAM,NZL,Restart,3,6,HE,,HE: lost fwd in tackle
PE7s,5,Pool,1,2,NZL,SAM,Scrum,10,15,PEN,Scrum: lost fwd in tackle,PEN: hands in the ruck
PE7s,5,Pool,1,3,SAM,NZL,PK,1,6,Counter ruck,PK: hands in the ruck,
PE7s,5,Pool,1,4,NZL,SAM,Counter ruck,10,15,TRY,,TRY: converted
PE7s,5,Pool,1,5,SAM,NZL,Restart,2,4,PEN,,PEN: hands in the ruck
PE7s,5,Pool,1,6,NZL,SAM,PK,12,14,TRY,PK: hands in the ruck,TRY: converted
PE7s,5,Pool,1,7,SAM,NZL,Restart,3,6,PEN,,PEN: side entry
PE7s,5,Pool,1,8,NZL,SAM,PK,10,13,TRY,PK: side entry,
PE7s,5,Pool,1,9,SAM,NZL,Restart,1,1,Kicked to touch,,
PE7s,5,Pool,2,10,NZL,SAM,Restart,5,15,TRY,,
PE7s,5,Pool,2,11,SAM,NZL,Restart,3,14,TRY,,TRY: converted
PE7s,5,Pool,2,12,SAM,NZL,Reclaim,10,14,PEN,,PEN: bc not releasing
PE7s,5,Pool,2,13,NZL,SAM,PK,2,2,Kick,PK: bc not releasing,Kick: touch kick missed
PE7s,5,Pool,2,14,SAM,NZL,Kick,6,2,Poached,Kick: touch kick missed,
PE7s,5,Pool,2,15,NZL,SAM,Poach,14,14,HE,,HE: fwd pass
PE7s,6,Pool,1,1,ENG,JPN,Restart,6,14,TRY,,TRY: converted
PE7s,6,Pool,1,2,ENG,JPN,Reclaim,8,14,TRY,,TRY: converted
PE7s,6,Pool,1,3,JPN,ENG,Restart,4,5,PEN,,PEN: bc not releasing
PE7s,6,Pool,1,4,ENG,JPN,PK,11,15,TRY,PK: bc not releasing,
PE7s,6,Pool,1,5,JPN,ENG,Restart,4,8,PEN,,PEN: diving over
PE7s,6,Pool,1,6,ENG,JPN,PK,8,14,TRY,PK: diving over,TRY: converted
PE7s,6,Pool,2,7,JPN,ENG,FK,8,12,Poached,FK: restart not 10 by kicking team,Poach: standing tackle
PE7s,6,Pool,2,8,ENG,JPN,Poach,4,15,TRY,,
PE7s,6,Pool,2,9,JPN,ENG,Restart,4,4,PEN,,PEN: bc not releasing
PE7s,6,Pool,2,10,ENG,JPN,PK,12,14,TRY,PK: bc not releasing,TRY: converted
PE7s,6,Pool,2,11,JPN,ENG,Restart,4,4,PEN,,PEN: diving over
PE7s,6,Pool,2,12,ENG,JPN,PK,12,12,Maul,PK: diving over,Maul: held up
PE7s,6,Pool,2,13,JPN,ENG,Maul,4,5,Intercepted,Maul: held up,
PE7s,6,Pool,2,14,ENG,JPN,Intercept,11,15,TRY,,TRY: converted
PE7s,7,Pool,1,1,USA,RSA,Restart,1,9,HE,,HE: lost fwd in tackle
PE7s,7,Pool,1,2,RSA,USA,Scrum,7,15,TRY,Scrum: lost fwd in tackle,
PE7s,7,Pool,1,3,USA,RSA,Restart,1,13,PEN,,PEN: bc not releasing
PE7s,7,Pool,1,4,RSA,USA,PK,3,12,Intercepted,,Intercept: lost fwd in tackle
PE7s,7,Pool,1,5,USA,RSA,Intercept,4,4,PEN,Intercept: lost fwd in tackle,PEN: playing the man
PE7s,7,Pool,1,6,RSA,USA,PK,12,15,PEN,PK: playing the man,PEN: playing ball on ground
PE7s,7,Pool,1,7,USA,RSA,PK,1,6,PEN,PK: playing ball on ground,PEN: bc not releasing
PE7s,7,Pool,1,8,RSA,USA,PK,10,13,HE,PK: bc not releasing,HE: knock on
PE7s,7,Pool,2,9,RSA,USA,Restart,5,11,Poached,,
PE7s,7,Pool,2,10,USA,RSA,Poach,5,5,HE,,HE: knock on
PE7s,7,Pool,2,11,RSA,USA,Scrum,11,14,TRY,Scrum: knock on,TRY: converted
PE7s,7,Pool,2,12,USA,RSA,Restart,4,5,PEN,,PEN: side entry
PE7s,7,Pool,2,13,RSA,USA,PK,11,13,TRY,PK: side entry,TRY: converted
PE7s,7,Pool,2,14,USA,RSA,Restart,4,14,Poached,,
PE7s,7,Pool,2,15,RSA,USA,Poach,2,15,TRY,,TRY: converted
PE7s,8,Pool,1,1,WAL,KEN,Reclaim,11,15,TRY,,
PE7s,8,Pool,1,2,KEN,WAL,Restart,6,6,Kick,,
PE7s,8,Pool,1,3,WAL,KEN,Kick,4,9,Intercepted,,Intercept: offload
PE7s,8,Pool,1,4,KEN,WAL,Intercept,7,7,Intercepted,,Intercept: offload
PE7s,8,Pool,1,5,WAL,KEN,Intercept,9,15,TRY,,
PE7s,8,Pool,1,6,WAL,KEN,Scrum,10,15,TRY,Scrum: restart knocked by receiving team,TRY: converted
PE7s,8,Pool,1,7,KEN,WAL,FK,8,13,TRY,FK: restart ahead of kicker by kicking team,
PE7s,8,Pool,1,8,WAL,KEN,FK,8,8,HE,FK: restart not 10 by kicking team,HE: ball knocked by opponent ending half
PE7s,8,Pool,2,9,WAL,KEN,Restart,6,11,HE,,HE: fwd pass
PE7s,8,Pool,2,10,KEN,WAL,Scrum,5,5,Maul,Scrum: fwd pass,Maul: held up
PE7s,8,Pool,2,11,WAL,KEN,Scrum,11,13,Maul,Scrum: maul held up,Maul: held up
PE7s,8,Pool,2,12,KEN,WAL,Scrum,3,3,Kick,Scrum: maul held up,
PE7s,8,Pool,2,13,WAL,KEN,Kick,7,14,PEN,,PEN: bc not releasing
PE7s,8,Pool,2,14,KEN,WAL,PK,2,5,HE,PK: bc not releasing,HE: knocked on in ruck
PE7s,8,Pool,2,15,WAL,KEN,Scrum,11,15,Tackled to touch,Scrum: knock on,
PE7s,8,Pool,2,16,KEN,WAL,Line out,1,5,Intercepted,,
PE7s,8,Pool,2,17,WAL,KEN,Intercept,11,14,TRY,,TRY: converted
PE7s,8,Pool,2,18,WAL,KEN,Reclaim,7,11,PEN,,PEN: hands in the ruck
PE7s,8,Pool,2,19,KEN,WAL,PK,5,11,Intercepted,PK: hands in the ruck,Intercept: pop from ground
PE7s,8,Pool,2,20,WAL,KEN,Intercept,5,13,TRY,Intercept: pop from ground,
PE7s,9,Pool,1,1,FIJ,CAN,FK,8,13,Tackled to touch,FK: restart not 10 by kicking team,
PE7s,9,Pool,1,2,CAN,FIJ,Line out,1,5,Maul,Line out: tackled to touch,Maul: held up
PE7s,9,Pool,1,3,FIJ,CAN,Scrum,11,14,HE,Scrum: maul held up,HE: lost fwd in tackle
PE7s,9,Pool,1,4,CAN,FIJ,Scrum,2,2,Kick,Scrum: lost fwd in tackle,
PE7s,9,Pool,1,5,FIJ,CAN,Kick,4,4,HE,,HE: fwd pass
PE7s,9,Pool,1,6,CAN,FIJ,Scrum,12,12,Scrum stolen,,
PE7s,9,Pool,1,7,FIJ,CAN,Scrum steal,4,11,HE,,HE: knock on
PE7s,9,Pool,1,8,CAN,FIJ,Scrum,5,4,Counter ruck,Scrum: knock on,
PE7s,9,Pool,1,9,FIJ,CAN,Counter ruck,12,14,TRY,,TRY: converted
PE7s,9,Pool,1,10,CAN,FIJ,FK,8,13,TRY,FK: restart not 10 by kicking team,TRY: converted
PE7s,9,Pool,2,11,FIJ,CAN,Reclaim,11,14,TRY,,TRY: converted
PE7s,9,Pool,2,12,CAN,FIJ,Restart,6,8,HE,,HE: fwd pass
PE7s,9,Pool,2,13,FIJ,CAN,Scrum,8,14,TRY,Scrum: fwd pass,TRY: converted
PE7s,9,Pool,2,14,CAN,FIJ,Restart,6,5,HE,,HE: fwd pass
PE7s,9,Pool,2,15,FIJ,CAN,Scrum,11,11,PEN,Scrum: fwd pass,
PE7s,9,Pool,2,16,CAN,FIJ,PK,5,9,Line out infraction,PK: bc not releasing,Line out: not straight
PE7s,9,Pool,2,17,FIJ,CAN,Scrum,7,13,TRY,Scrum: line out not straight,
PE7s,9,Pool,2,18,CAN,FIJ,Restart,6,9,HE,,HE: knock on
PE7s,10,Pool,1,1,SCO,FRA,Scrum,6,7,PEN,Scrum: restart knocked by kicking team,PEN: bc not releasing
PE7s,10,Pool,1,2,FRA,SCO,PK,9,14,TRY,PK: bc not releasing,
PE7s,10,Pool,1,3,SCO,FRA,Restart,5,14,TRY,,TRY: converted
PE7s,10,Pool,1,4,SCO,FRA,Reclaim,11,15,TRY,,
PE7s,10,Pool,2,5,FRA,SCO,Restart,5,9,PEN,,PEN: bc not releasing
PE7s,10,Pool,2,6,SCO,FRA,PK,7,8,Poached,PK: bc not releasing,
PE7s,10,Pool,2,7,FRA,SCO,Poach,8,8,Counter ruck,,
PE7s,10,Pool,2,8,SCO,FRA,Counter ruck,8,13,TRY,,TRY: converted
PE7s,10,Pool,2,9,FRA,SCO,Restart,5,5,Counter ruck,,
PE7s,10,Pool,2,10,SCO,FRA,Counter ruck,11,12,Kick,,
PE7s,10,Pool,2,11,FRA,SCO,Kick,1,1,Counter ruck,,
PE7s,10,Pool,2,12,SCO,FRA,Counter ruck,15,14,Kick,,
PE7s,10,Pool,2,13,FRA,SCO,Scrum,3,2,HE,Scrum: knock on,HE: knock on
PE7s,10,Pool,2,14,SCO,FRA,Scrum,14,11,PEN,Scrum: knock on,PEN: bc not releasing
PE7s,10,Pool,2,15,FRA,SCO,PK,2,14,TRY,PK: bc not releasing,TRY: converted
PE7s,11,Pool,1,1,ZIM,AUS,Restart,5,3,Tackled to touch,,
PE7s,11,Pool,1,2,AUS,ZIM,Line out,13,14,HE,,HE: knock on
PE7s,11,Pool,1,3,ZIM,AUS,Scrum,2,2,Poached,Scrum: knock on,
PE7s,11,Pool,1,4,AUS,ZIM,Poach,5,13,TRY,,
PE7s,11,Pool,1,5,AUS,ZIM,Reclaim,10,15,TRY,,
PE7s,11,Pool,1,6,ZIM,AUS,Restart,6,5,Kicked to touch,,
PE7s,11,Pool,1,7,AUS,ZIM,Line out,4,8,Counter ruck,,
PE7s,11,Pool,1,8,ZIM,AUS,Counter ruck,8,8,HE,,HE: knocked on in ruck
PE7s,11,Pool,1,9,AUS,ZIM,Scrum,8,14,TRY,Scrum: knock on,TRY: converted
PE7s,11,Pool,2,10,AUS,ZIM,Restart,6,15,TRY,,
PE7s,11,Pool,2,11,ZIM,AUS,Scrum,5,7,Intercepted,Scrum: restart knocked by kicking team,
PE7s,11,Pool,2,12,AUS,ZIM,Intercept,9,15,Intercepted,,Intercept: offload
PE7s,11,Pool,2,13,ZIM,AUS,Intercept,1,1,Tackled in goal,,
PE7s,11,Pool,2,14,AUS,ZIM,Scrum,15,13,TRY,Scrum: 5m,TRY: converted
PE7s,11,Pool,2,15,AUS,ZIM,Scrum,12,12,Tackled to touch,Scrum: restart knocked by receiving team,
PE7s,11,Pool,2,16,ZIM,AUS,Line out,4,4,Line out stolen,,
PE7s,11,Pool,2,17,AUS,ZIM,Line out steal,12,13,TRY,,TRY: converted
PE7s,11,Pool,2,18,AUS,ZIM,Reclaim,10,15,TRY,,TRY: converted
PE7s,11,Pool,2,19,ZIM,AUS,Restart,6,4,Intercepted,,Intercept: offload
PE7s,11,Pool,2,20,AUS,ZIM,Intercept,12,14,TRY,,TRY: converted
PE7s,12,Pool,1,1,ARG,POR,Line out,12,12,Tackled to touch,Line out: restart lost to touch by receiving team,
PE7s,12,Pool,1,2,POR,ARG,Line out,4,4,Line out stolen,,
PE7s,12,Pool,1,3,ARG,POR,Line out steal,12,15,Tackled to touch,,
PE7s,12,Pool,1,4,POR,ARG,Line out,1,1,Line out stolen,,
PE7s,12,Pool,1,5,ARG,POR,Line out steal,15,14,Intercepted,,
PE7s,12,Pool,1,6,POR,ARG,Intercept,2,6,HE,PK: offside,HE: lost fwd in tackle
PE7s,12,Pool,1,7,ARG,POR,Scrum,10,13,TRY,Scrum: knock on,TRY: converted
PE7s,12,Pool,1,8,POR,ARG,Restart,4,8,Intercepted,,Intercept: pop from ground
PE7s,12,Pool,1,9,ARG,POR,Intercept,8,14,HE,Intercept: pop from ground,HE: knock on
PE7s,12,Pool,1,10,POR,ARG,Scrum,2,5,HE,Scrum: knock on,HE: lost fwd in tackle
PE7s,12,Pool,2,11,ARG,POR,Restart,5,14,TRY,,TRY: converted
PE7s,12,Pool,2,12,POR,ARG,Restart,4,11,PEN,,PEN: bc not releasing
PE7s,12,Pool,2,13,ARG,POR,PK,5,10,Intercepted,PK: bc not releasing,
PE7s,12,Pool,2,14,POR,ARG,Intercept,6,8,PEN,,PEN: side entry
PE7s,12,Pool,2,15,ARG,POR,PK,8,15,Line out infraction,PK: side entry,Line out: not straight
PE7s,12,Pool,2,16,POR,ARG,Scrum,1,14,TRY,Scrum: line out not straight,TRY: converted
PE7s,12,Pool,2,17,ARG,POR,Restart,5,8,Intercepted,,Intercept: lost fwd in tackle
PE7s,12,Pool,2,18,POR,ARG,Intercept,8,12,PEN,Intercept: lost fwd in tackle,PEN: bc not releasing
PE7s,12,Pool,2,19,ARG,POR,PK,4,4,Kicked to touch,,
PE7s,13,Pool,1,1,JPN,NZL,Scrum,12,12,Scrum stolen,Scrum: restart knocked by receiving team,
PE7s,13,Pool,1,2,NZL,JPN,Scrum steal,4,12,Tackled to touch,,
PE7s,13,Pool,1,3,JPN,NZL,Line out,4,15,Line out infraction,Line out: quick,Line out: not straight
PE7s,13,Pool,1,4,NZL,JPN,Scrum,1,2,PEN,Scrum: line out not straight,PEN: bc not releasing
PE7s,13,Pool,1,5,JPN,NZL,PK,14,14,Scrum stolen,PK: bc not releasing,
PE7s,13,Pool,1,6,NZL,JPN,Scrum steal,2,14,TRY,,TRY: converted
PE7s,13,Pool,1,7,JPN,NZL,FK,8,11,Poached,FK: restart direct to touch by kicking team,
PE7s,13,Pool,1,8,NZL,JPN,Poach,5,13,TRY,,
PE7s,13,Pool,2,9,JPN,NZL,Restart,5,3,Kicked to touch,,
PE7s,13,Pool,2,10,NZL,JPN,Line out,4,8,PEN,,PEN: bc not releasing
PE7s,13,Pool,2,11,JPN,NZL,PK,8,10,Kick,PK: bc not releasing,Kick: downed in goal
PE7s,13,Pool,2,12,NZL,JPN,22,2,2,Kick,,Kick: 22M drop out
PE7s,13,Pool,2,13,JPN,NZL,Kick,6,8,PEN,Kick: 22,PEN: bc not releasing
PE7s,13,Pool,2,14,NZL,JPN,PK,8,9,Intercepted,,Intercept: offload
PE7s,13,Pool,2,15,JPN,NZL,Intercept,7,11,Intercepted,,
PE7s,13,Pool,2,16,NZL,JPN,Intercept,5,15,TRY,,
PE7s,13,Pool,2,17,JPN,NZL,Restart,6,5,HE,,HE: knock on
PE7s,13,Pool,2,18,NZL,JPN,Scrum,11,14,TRY,Scrum: knock on,TRY: converted
PE7s,13,Pool,2,19,JPN,NZL,Restart,6,2,Poached,,
PE7s,13,Pool,2,20,NZL,JPN,Poach,14,14,TRY,,TRY: converted
PE7s,14,Pool,1,1,ENG,SAM,Restart,5,5,Counter ruck,,
PE7s,14,Pool,1,2,SAM,ENG,Counter ruck,11,14,TRY,,TRY: converted
PE7s,14,Pool,1,3,ENG,SAM,Restart,5,15,TRY,,
PE7s,14,Pool,1,4,ENG,SAM,Scrum,12,10,Tackled to touch,Scrum: restart knocked by receiving team,
PE7s,14,Pool,1,5,SAM,ENG,Line out,6,9,HE,,HE: knock on
PE7s,14,Pool,1,6,ENG,SAM,Scrum,7,15,Poached,Scrum: knock on,
PE7s,14,Pool,1,7,SAM,ENG,Poach,1,1,Kicked to touch,,
PE7s,14,Pool,2,8,ENG,SAM,Reclaim,12,15,TRY,,
PE7s,14,Pool,2,9,ENG,SAM,Reclaim,11,13,TRY,,
PE7s,14,Pool,2,10,SAM,ENG,Restart,5,8,Intercepted,,
PE7s,14,Pool,2,11,ENG,SAM,Intercept,8,14,TRY,,TRY: converted
PE7s,14,Pool,2,12,SAM,ENG,Restart,4,7,HE,,HE: knock on
PE7s,14,Pool,2,13,ENG,SAM,Scrum,9,6,Kicked to touch,Scrum: knock on,
PE7s,15,Pool,1,1,RSA,KEN,Restart,2,14,TRY,,TRY: converted
PE7s,15,Pool,1,2,KEN,RSA,Restart,4,2,Counter ruck,,
PE7s,15,Pool,1,3,RSA,KEN,Counter ruck,14,13,HE,,HE: lost fwd in tackle
PE7s,15,Pool,1,4,KEN,RSA,Scrum,3,2,Tackled in goal,Scrum: knock on,
PE7s,15,Pool,1,5,RSA,KEN,Scrum,14,15,TRY,Scrum: 5m,
PE7s,15,Pool,1,6,KEN,RSA,Scrum,4,2,HE,Scrum: restart knocked by kicking team,HE: knock on
PE7s,15,Pool,1,7,RSA,KEN,Scrum,14,14,TRY,Scrum: knock on,TRY: converted
PE7s,15,Pool,1,8,KEN,RSA,Restart,1,4,Poached,,
PE7s,15,Pool,1,9,RSA,KEN,Poach,12,12,Intercepted,,
PE7s,15,Pool,1,10,KEN,RSA,Intercept,4,4,PEN,,PEN: bc not releasing
PE7s,15,Pool,1,11,RSA,KEN,PK,12,14,TRY,PK: bc not releasing,TRY: converted
PE7s,15,Pool,2,12,KEN,RSA,Restart,4,8,Poached,,
PE7s,15,Pool,2,13,RSA,KEN,Poach,8,13,TRY,,
PE7s,15,Pool,2,14,KEN,RSA,Restart,4,14,TRY,,TRY: converted
PE7s,15,Pool,2,15,RSA,KEN,Restart,6,15,TRY,,TRY: converted
PE7s,15,Pool,2,16,KEN,RSA,Restart,4,4,Maul,,Maul: held up
PE7s,15,Pool,2,17,RSA,KEN,Scrum,12,8,Kick,Scrum: maul held up,
PE7s,15,Pool,2,18,KEN,RSA,Kick,6,7,HE,,HE: fwd pass
PE7s,15,Pool,2,19,RSA,KEN,Scrum,9,6,Kicked to touch,,
PE7s,16,Pool,1,1,WAL,USA,Reclaim,11,13,TRY,,
PE7s,16,Pool,1,2,USA,WAL,Restart,6,15,TRY,,
PE7s,16,Pool,1,3,WAL,USA,Scrum,5,15,Intercepted,Scrum: restart knocked by kicking team,Intercept: offload
PE7s,16,Pool,1,4,USA,WAL,Intercept,1,14,TRY,,TRY: converted
PE7s,16,Pool,1,5,USA,WAL,Line out,12,10,HE,Line out: restart lost to touch by receiving team,HE: knock on
PE7s,16,Pool,2,6,USA,WAL,Reclaim,12,14,TRY,,TRY: converted
PE7s,16,Pool,2,7,WAL,USA,Restart,5,13,TRY,,TRY: converted
PE7s,16,Pool,2,8,USA,WAL,Restart,6,15,Tackled in goal,,
PE7s,16,Pool,2,9,WAL,USA,22,2,4,Intercepted,22: reclaimed,
PE7s,16,Pool,2,10,USA,WAL,Intercept,12,14,TRY,,TRY: converted
PE7s,16,Pool,2,11,USA,WAL,Reclaim,11,14,TRY,,TRY: converted
PE7s,16,Pool,2,12,USA,WAL,Reclaim,10,15,TRY,,
PE7s,17,Pool,1,1,FRA,CAN,Scrum,8,11,PEN,Scrum: restart knocked by kicking team,PEN: bc not releasing
PE7s,17,Pool,1,2,CAN,FRA,PK,5,10,Poached,PK: bc not releasing,
PE7s,17,Pool,1,3,FRA,CAN,PK,6,11,Intercepted,,Intercept: lost fwd in tackle
PE7s,17,Pool,1,4,CAN,FRA,Intercept,5,14,TRY,,TRY: converted
PE7s,17,Pool,1,5,FRA,CAN,Restart,5,12,Tackled to touch,,
PE7s,17,Pool,1,6,CAN,FRA,Line out,4,14,TRY,,TRY: converted
PE7s,17,Pool,1,7,FRA,CAN,Restart,5,10,Poached,,
PE7s,17,Pool,1,8,CAN,FRA,Poach,6,14,TRY,,TRY: converted
PE7s,17,Pool,2,9,CAN,FRA,Restart,6,9,Counter ruck,,
PE7s,17,Pool,2,10,FRA,CAN,Counter ruck,7,15,TRY,,TRY: converted
PE7s,17,Pool,2,11,CAN,FRA,Restart,6,13,Intercepted,,
PE7s,17,Pool,2,12,FRA,CAN,Intercept,3,5,Kick,,
PE7s,17,Pool,2,13,CAN,FRA,Kick,6,14,TRY,,TRY: converted
PE7s,17,Pool,2,14,CAN,FRA,Restart,5,5,PEN,,PEN: bc not releasing
PE7s,17,Pool,2,15,FRA,CAN,PK,11,14,TRY,PK: bc not releasing,
PE7s,17,Pool,2,16,CAN,FRA,Restart,5,5,Counter ruck,,
PE7s,17,Pool,2,17,FRA,CAN,Counter ruck,11,14,TRY,,
PE7s,17,Pool,2,18,FRA,CAN,PK,8,8,Kicked to touch,PK: on restart for late hit after try by receiving team,
PE7s,18,Pool,1,1,FIJ,SCO,Restart,4,10,Intercepted,,
PE7s,18,Pool,1,2,SCO,FIJ,Intercept,6,6,Intercepted,,
PE7s,18,Pool,1,3,FIJ,SCO,Intercept,10,13,TRY,,TRY: converted
PE7s,18,Pool,1,4,FIJ,SCO,Reclaim,12,14,TRY,,
PE7s,18,Pool,1,5,SCO,FIJ,Restart,6,14,TRY,,TRY: converted
PE7s,18,Pool,1,6,SCO,FIJ,Reclaim,8,9,HE,,HE: knock on
PE7s,18,Pool,1,7,FIJ,SCO,Scrum,7,14,Intercepted,HE: knock on,Intercept: lost fwd in tackle
PE7s,18,Pool,1,8,SCO,FIJ,Intercept,2,1,Kick,Intercept: lost fwd in tackle,
PE7s,18,Pool,1,9,FIJ,SCO,Kick,9,14,TRY,,TRY: converted
PE7s,18,Pool,2,10,FIJ,SCO,Scrum,12,8,Intercepted,Scrum: restart knocked by receiving team,
PE7s,18,Pool,2,11,SCO,FIJ,Intercept,8,12,PEN,,PEN: bc not releasing
PE7s,18,Pool,2,12,FIJ,SCO,PK,4,8,HE,PK: bc not releasing,HE: knock on
PE7s,18,Pool,2,13,SCO,FIJ,Scrum,8,7,PEN,,PEN: bc not releasing
PE7s,18,Pool,2,14,FIJ,SCO,PK,9,5,Kick,PK: bc not releasing,
PE7s,18,Pool,2,15,SCO,FIJ,Kick,2,2,Kicked to touch,,
PE7s,18,Pool,2,16,FIJ,SCO,Line out,13,14,HE,,HE: knock on
PE7s,18,Pool,2,17,SCO,FIJ,Scrum,2,2,Scrum stolen,Scrum: knock on,
PE7s,18,Pool,2,18,FIJ,SCO,Scrum steal,14,14,PEN,,PEN: playing ball on ground
PE7s,18,Pool,2,19,SCO,FIJ,PK,2,10,Line out stolen,PK: playing ball on ground,
PE7s,18,Pool,2,20,FIJ,SCO,Line out steal,6,5,Counter ruck,,
PE7s,18,Pool,2,21,SCO,FIJ,Counter ruck,11,15,TRY,,
PE7s,18,Pool,2,22,FIJ,SCO,PK,8,8,Kicked to touch,PK: illegal ctc on restart by kicking team,
PE7s,19,Pool,1,1,POR,ZIM,PK,11,10,HE,PK: knocked fwd to teammate on restart by receiving team,HE: ball thrown to touch
PE7s,19,Pool,1,2,ZIM,POR,Line out,6,4,HE,,HE: knock on
PE7s,19,Pool,1,3,POR,ZIM,Scrum,12,14,TRY,Scrum: knock on,TRY: converted
PE7s,19,Pool,1,4,ZIM,POR,Restart,5,2,Kick,,
PE7s,19,Pool,1,5,POR,ZIM,Kick,8,10,HE,,HE: lost fwd in tackle
PE7s,19,Pool,1,6,ZIM,POR,Scrum,6,6,Intercepted,Scrum: knock on,
PE7s,19,Pool,1,7,POR,ZIM,Intercept,10,13,TRY,,
PE7s,19,Pool,2,8,ZIM,POR,Reclaim,10,8,HE,,HE: knock on
PE7s,19,Pool,2,9,POR,ZIM,Scrum,8,14,TRY,Scrum: knock on,TRY: converted
PE7s,19,Pool,2,10,POR,ZIM,Line out,7,7,Line out stolen,Line out: restart lost to touch by receiving team,
PE7s,19,Pool,2,11,ZIM,POR,Line out steal,9,4,Intercepted,,
PE7s,19,Pool,2,12,POR,ZIM,Intercept,12,12,HE,,HE: knock on
PE7s,19,Pool,2,13,ZIM,POR,Scrum,4,2,Intercepted,Scrum: knock on,
PE7s,19,Pool,2,14,POR,ZIM,Intercept,14,14,HE,,HE: knock on
PE7s,19,Pool,2,15,ZIM,POR,Scrum,2,6,Tackled to touch,Scrum: knock on,
